Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
158,159,15585,478056,63,90647,0.299017,2013_638
171,167,16743,496745,62,89835,0.382528,2013_638
176,167,18062,500157,59,84372,0.299017,2013_638
167,167,16395,496608,65,92287,0.310793,2013_638
170,167,16666,498236,69,97196,1.065097,2013_638
169,167,16575,499603,67,96702,0.313353,2013_638
167,165,16395,499582,59,85746,0.290313,2013_638
170,167,16917,493276,61,88811,0.327689,2013_638
169,167,16575,499684,57,79575,0.294473,2013_638
169,167,16575,499837,61,89443,0.285705,2013_638
168,165,16485,493114,65,90529,0.312841,2013_638
170,168,16665,500008,65,92437,0.281161,2013_638
170,168,16665,500008,57,81113,0.282633,2013_638
173,165,16935,496435,57,82418,0.282633,2013_638
179,169,18189,499708,71,103559,0.554569,2013_638
173,168,16923,499983,56,78076,0.342531,2013_638
173,161,16935,475238,61,85931,0.278537,2013_638
171,167,16755,499684,67,97003,0.285193,2013_638
170,169,16665,499942,63,90647,0.288329,2013_638
173,168,16935,493856,65,92437,0.296969,2013_638
193,190,18735,568334,69,98575,0.304136,2014_736
196,190,19005,564178,73,106537,0.304201,2014_736
195,191,18915,568804,69,100181,0.292361,2014_736
195,191,18915,562641,65,92052,0.299017,2014_736
194,189,18825,568315,71,102682,0.315977,2014_736
194,188,18825,562145,73,107994,0.336393,2014_736
197,191,19095,568573,71,101451,0.316937,2014_736
194,192,18825,574497,73,107994,0.317513,2014_736
188,190,18285,574554,67,97003,0.288776,2014_736
197,193,19083,574986,66,91521,0.32768,2014_736
188,186,18285,556050,71,103359,0.311369,2014_736
195,193,18915,574745,67,98285,0.316937,2014_736
194,191,18825,574498,73,106469,0.303624,2014_736
195,193,18915,574743,75,109784,0.31028,2014_736
191,195,18555,571538,83,119351,0.37742,2014_736
190,192,18465,574497,69,101638,0.338953,2014_736
190,188,18465,556074,87,124169,0.433737,2014_736
193,192,18735,574516,67,96704,0.360457,2014_736
183,193,17835,574590,69,98643,0.435721,2014_736
196,193,19005,574980,69,98793,0.292425,2014_736
