Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
161,162,15855,482112,63,88289,0.313865,2012_150
164,164,16125,482295,63,89259,0.291849,2012_150
162,165,15933,482157,66,90821,1.115712,2012_150
161,163,15855,482046,65,95210,0.288265,2012_150
162,161,15945,478949,71,103359,0.302089,2012_150
163,164,16047,482374,63,87896,0.301129,2012_150
159,157,15675,463677,61,87469,0.324105,2012_150
158,161,15585,481947,67,97574,0.303114,2012_150
164,161,16125,482167,53,75694,0.288329,2012_150
171,161,18929,478477,61,89050,0.775241,2012_150
160,164,15765,481980,67,98460,0.297994,2012_150
162,161,15945,481944,65,95282,0.296009,2012_150
160,161,15765,482025,61,87469,0.329737,2012_150
161,163,15855,482049,55,76240,0.311305,2012_150
161,161,15338,481944,63,92104,0.284681,2012_150
162,161,15945,478949,63,88220,0.292937,2012_150
162,163,15945,482202,61,87316,0.305161,2012_150
163,163,16036,482305,69,95511,0.300044,2012_150
162,162,15945,482193,59,84291,0.286793,2012_150
159,161,15675,482025,59,84291,0.337417,2012_150
100,102,10126,291961,47,65155,0.269321,2010_652
101,101,10455,292095,49,68401,0.272968,2010_652
100,100,10353,292011,38,50786,0.624704,2010_652
101,99,10455,291993,43,58867,0.282121,2010_652
101,100,10455,288861,43,58799,0.270857,2010_652
100,99,10365,288917,45,62562,0.26785,2010_652
102,97,10545,285895,39,52511,0.257034,2010_652
101,98,10455,287445,43,57864,0.259593,2010_652
95,95,9915,282025,41,57070,0.257033,2010_652
98,98,9662,288905,37,47272,0.292873,2010_652
103,103,10691,289282,55,74812,11.593929,2010_652
99,98,10275,285748,43,60324,0.286793,2010_652
103,101,10636,287883,51,65602,0.758345,2010_652
101,99,10455,288927,37,49107,0.252937,2010_652
101,98,10455,288565,43,61615,0.268873,2010_652
95,96,9915,270346,49,69683,0.265736,2010_652
100,98,10365,285829,37,49333,0.272905,2010_652
100,97,10365,282660,39,52430,0.273418,2010_652
95,98,9915,290443,49,65793,0.286793,2010_652
98,99,10185,288917,47,64220,0.26676,2010_652
