Nr_packets_up,Nr_packets_down,Bytes_up,Bytes_down,Bursts,Bytes_in_bursts,Trace_time,Answer
95,50,12780,61210,32,17029,11.419858,https://www.fresha.com/
28,43,3899,58520,39,26079,1.083473,https://www.fresha.com/
25,43,3003,58512,32,20841,0.235538,https://www.fresha.com/
26,45,3091,60134,40,27305,0.239633,https://www.fresha.com/
26,42,3091,57629,33,20929,0.240145,https://www.fresha.com/
28,44,3351,60041,31,19313,0.249425,https://www.fresha.com/
26,44,3091,58601,42,30582,0.241169,https://www.fresha.com/
26,43,3091,58521,39,25785,0.240658,https://www.fresha.com/
26,44,3091,60041,27,16081,0.241681,https://www.fresha.com/
21,43,2651,58469,32,21572,0.245329,https://www.fresha.com/
25,43,3015,58520,34,22476,0.237585,https://www.fresha.com/
28,43,3279,58498,29,18568,0.248849,https://www.fresha.com/
27,44,3191,59997,39,25089,0.252433,https://www.fresha.com/
32,44,5298,60041,43,29044,1.090129,https://www.fresha.com/
25,43,2486,58521,43,29236,0.254993,https://www.fresha.com/
27,45,3179,60136,41,28124,0.246801,https://www.fresha.com/
28,43,3279,57080,39,26508,0.248338,https://www.fresha.com/
27,44,3191,60041,39,25273,0.249937,https://www.fresha.com/
27,44,3219,59997,43,28135,0.244753,https://www.fresha.com/
28,44,3279,59997,35,21783,0.252945,https://www.fresha.com/
67,79,10236,94207,87,53812,12.014353,https://esputnik.com/uk
17,31,2368,38504,29,16319,0.865361,https://esputnik.com/uk
19,31,2556,38502,23,11468,0.776273,https://esputnik.com/uk
19,30,2544,38410,25,14368,0.806481,https://esputnik.com/uk
14,30,2104,36953,20,9732,0.771602,https://esputnik.com/uk
20,31,2644,38507,21,11232,0.880209,https://esputnik.com/uk
16,31,2292,38514,26,14985,0.892497,https://esputnik.com/uk
17,31,2368,38501,25,13044,0.826961,https://esputnik.com/uk
18,30,2456,38413,25,13137,0.816209,https://esputnik.com/uk
19,31,2556,38513,27,14692,0.783441,https://esputnik.com/uk
20,31,2644,38499,27,13471,0.840273,https://esputnik.com/uk
18,31,2456,38512,27,14728,0.759313,https://esputnik.com/uk
18,31,2468,38522,21,9919,0.885842,https://esputnik.com/uk
14,31,2104,38521,19,8184,0.918097,https://esputnik.com/uk
18,31,2456,38505,27,15775,0.818257,https://esputnik.com/uk
19,32,2545,38613,29,15287,0.773201,https://esputnik.com/uk
18,31,2456,38503,29,16318,0.839761,https://esputnik.com/uk
16,31,2280,38511,27,14728,0.702993,https://esputnik.com/uk
18,31,2468,38526,21,10867,0.939601,https://esputnik.com/uk
17,30,2368,36956,29,17411,0.760401,https://esputnik.com/uk
